KEY,SPEAKER,SENTENCE,SHOW,SARCASM,SENTIMENT_IMPLICIT,SENTIMENT_EXPLICIT,EMOTION_IMPLICIT,EMOTION_EXPLICIT,,,
2_12,PERSON,I studied for a year in Barcelona.,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_120,CHANDLER,What an interesting approach to guitar instruction.,FRIENDS,TRUE,0,1,8,7,,,
2_120,CHANDLER,"You know some might find it amusing, I myself find it regular.",FRIENDS,TRUE,-1,1,8,7,,,
"
",,,,,,,,,,,
2_121,SOPHIA,Probably just misses her mother.,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
2_121,SOPHIA,It needs to hear a feminine voice.,GOLDENGIRLS,TRUE,0,0,8,8,,,
2_121,DOROTHY,What was I doing? My ben gazara in person?,GOLDENGIRLS,TRUE,-1,0,1,8,,,
"
",,,,,,,,,,,
2_123,SCOTT,It was quite hard .. Was just being sarcastic!,SARCASMOHOLICS,TRUE,-1,-1,4,4,,,
2_123,MODERATOR,Nooo!,SARCASMOHOLICS,TRUE,1,-1,7,4,,,
"
",,,,,,,,,,,
2_124,ROSS,Thirty seconds all the questions we can answer,FRIENDS,TRUE,1,1,2,2,,,
2_124,MONICA,"You guys are dead, I am so good in lightning rounds.",FRIENDS,TRUE,1,1,2,2,,,
2_124,CHANDLER,"I majored in lightning rounds, alright! We are gonna destroy you!",FRIENDS,TRUE,1,1,2,2,,,
2_124,MONICA,Wanna bet?,FRIENDS,TRUE,1,1,2,2,,,
2_124,CHANDLER,I am so confused as to what we have been doing so far.,FRIENDS,TRUE,1,-1,7,4,,,
"
",,,,,,,,,,,
2_125,ROSS,"Yeah. Listen about that, the whole uh, who came on to who thing really doesn't matter. I mean, I think it would've happened either way.",FRIENDS,FALSE,0,-1,8,4,,,
2_125,ROSS,I mean if you hadn't initiated it I-I-I know I would've.,FRIENDS,FALSE,0,-1,8,4,,,
"
",,,,,,,,,,,
2_126,DOROTHY,No rose.,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
2_126,ROSE,Are you upset because Blanche is going to sell the house and we can't live together.,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
2_126,DOROTHY,No I am upset because Joe Piscapo didn't get the lead role in rain man.,GOLDENGIRLS,TRUE,-1,-1,"4,1","4,1",,,
"
",,,,,,,,,,,
2_127,CHANDLER,Joe?,FRIENDS,FALSE,0,0,8,8,,,
2_127,JOEY,Yeah!,FRIENDS,FALSE,1,1,7,7,,,
2_127,CHANDLER,"Uh, you've had a lot of sex right?",FRIENDS,FALSE,0,0,8,8,,,
2_127,JOEY,"When? Today? Some, not a lot.",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_128,JOEY,"Hey, we know how we always say we need a place for the mail? Well I started building one, but then, I decided to take it to the next step.",FRIENDS,TRUE,1,1,7,7,,,
2_128,CHANDLER,You building a post office?,FRIENDS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_129,BLANCHE,Oh Dorothy would please open this jar of nuts for me?,GOLDENGIRLS,TRUE,1,1,7,7,,,
2_129,DOROTHY,You couldn't get it open?,GOLDENGIRLS,TRUE,0,0,8,8,,,
2_129,BLANCHE,Oh I didn't try. I don't wanna risk cracking a nail.,GOLDENGIRLS,TRUE,1,1,7,7,,,
2_129,DOROTHY,What are these? Claws?,GOLDENGIRLS,TRUE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_13,MONICA,"Rachel, I have not missed one question the whole game. I own this game! Look at my hand.",FRIENDS,FALSE,1,1,2,2,,,
2_13,RACHEL,Why? Do you have the answers written on there?,FRIENDS,FALSE,0,0,8,8,,,
2_13,MONICA,"No! Steady as a rock! Now, are you with me.",FRIENDS,FALSE,1,1,2,2,,,
2_13,RACHEL,"All right, let's do it.",FRIENDS,FALSE,1,1,2,2,,,
"
",,,,,,,,,,,
2_131,CHANDLER,Wish I could switch with someone.,FRIENDS,FALSE,-1,-1,4,4,,,
2_131,CHANDLER,I really don't wanna sit with Allen Iverson over there .,FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_134,CHANDLER,"I can't figure this out! It's so hard! Should I get her a  Tiffany cut or a Princess cut or a,ah-ah!",FRIENDS,FALSE,-1,-1,4,4,,,
2_134,CHANDLER,Paper cut!,FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_135,ROSE,But I am still upset.,GOLDENGIRLS,TRUE,-1,-1,4,4,,,
2_135,BLANCHE,Are you upset because you don't know what to do about Al?,GOLDENGIRLS,TRUE,0,0,8,8,,,
2_135,DOROTHY,"No, she I supset because Jimmy Swaager can't cover his motel bill",GOLDENGIRLS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_137,ROSS,"But if you do, make sure it seems like you're there to see him, okay? And you're not, like, doing it as a favor to me.",FRIENDS,FALSE,0,0,8,8,,,
2_137,CHANDLER,"Okay, but If he asks, I am not going to lie.",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_140,SCOTT,No seriouslty.,SARCASMOHOLICS,TRUE,-1,-1,4,4,,,
2_140,MODERATOR,Sarcastic? Us? Nooo.,SARCASMOHOLICS,TRUE,1,-1,7,4,,,
"
",,,,,,,,,,,
2_141,ROSS,He also found an M and an O.,FRIENDS,TRUE,0,0,8,8,,,
2_141,CHANDLER,We think it was trying to spell out monkey.,FRIENDS,TRUE,1,0,7,8,,,
"
",,,,,,,,,,,
2_144,DOROTHY,"Well ofcourse Blanche , they did it in that movie.",GOLDENGIRLS,TRUE,0,0,8,8,,,
2_144,ROSE,What movie?,GOLDENGIRLS,TRUE,0,0,5,5,,,
2_144,DOROTHY,Lords of Arabia,GOLDENGIRLS,TRUE,-1,0,4,8,,,
"
",,,,,,,,,,,
2_146,MONICA,"Oh, about five minutes. Right now they're interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves.",FRIENDS,FALSE,0,0,8,8,,,
2_146,ROSS,Hot dog?,FRIENDS,FALSE,0,0,8,8,,,
2_146,MONICA,"Four, please. I'm really nervous. Thank you.",FRIENDS,FALSE,-1,-1,8,8,,,
2_146,PHOEBE,"So Ross, how umm, how did it go with Bonnie?",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_147,MONICA,Well then we still have a problem.,FRIENDS,FALSE,0,0,8,8,,,
2_147,CHANDLER,Yeah!,FRIENDS,FALSE,-1,-1,4,4,,,
2_147,PHOEBE,With what?,FRIENDS,FALSE,0,0,5,5,,,
2_147,MONICA,"Well, we're trying to find someone to perform our wedding and they're all either boring or annoying or y'know, can't stop staring at the ladies.",FRIENDS,FALSE,-1,-1,"4,6","4,6",,,
"
",,,,,,,,,,,
2_148,PHOEBE,You know what I just realized? Joker is poker with a J. Coincidence?,FRIENDS,TRUE,1,1,2,2,,,
2_148,CHANDLER,"Hey, that's Joincidence with a C",FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_149,MONICA,"Yeah??? Oh... Okay, yes, we'll be right, we'll be right down.",FRIENDS,FALSE,1,0,7,8,,,
2_149,MONICA,Thank you.,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_15,JOEY,"When I had insurance I could get hit by a bus or catch on fire, it wouldn't matter. Now I got to be careful?",FRIENDS,TRUE,-1,-1,6,6,,,
2_15,CHANDLER,I'm sorry man there is never a good time to have to .. Stop catching on fire.,FRIENDS,TRUE,1,-1,7,4,,,
"
",,,,,,,,,,,
2_150,ROSS,Just your run-of-the-mill third nipple. You can take it off. Just slice that baby right off!,FRIENDS,FALSE,-1,1,3,2,,,
2_150,PERSON,"Take your shirt off, and let's see what we're dealing with here.  What are you doing?",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_151,ROSS,"Yeah, I know, it's my birthday. We all should be here.",FRIENDS,TRUE,-1,-1,4,4,,,
2_151,CHANDLER,"So, let's go.",FRIENDS,TRUE,0,0,8,8,,,
2_151,ROSS,"Well maybe, you know, maybe we should stay for one song.",FRIENDS,TRUE,1,1,7,7,,,
2_151,CHANDLER,"Yeah, I mean, it would be rude to them for us to leave now.",FRIENDS,TRUE,-1,1,1,7,,,
"
",,,,,,,,,,,
2_152,JOEY,"Are you referring to my man's bag? At first it I thought it just look good. But its practical too, check it out! Its got compartments for all your stuff. Your wallet, your key, your addressbook.",FRIENDS,TRUE,1,1,2,2,,,
2_152,ROSS,Your makeup?,FRIENDS,TRUE,-1,-1,9,9,,,
"
",,,,,,,,,,,
2_154,PHOEBE,Nobody respects the bucket! You wouldn't believe what people put in here! Look!,FRIENDS,FALSE,-1,-1,1,1,,,
2_154,PHOEBE,"Okay, does this look like a garbage can to you?",FRIENDS,FALSE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_155,MONICA,"Actually, I was gonna do some laundry. Chandler, do you wanna do it with me?",FRIENDS,TRUE,0,0,8,8,,,
2_155,CHANDLER,Sure I will do it with you,FRIENDS,TRUE,1,1,7,7,,,
2_155,RACHEL,"You don't mind do you, that would really help me a lot Thanks.",FRIENDS,TRUE,1,1,7,7,,,
2_155,MONICA,I don't think I have enough quarters,FRIENDS,TRUE,-1,-1,4,4,,,
2_155,PHOEBE,I have quarters!,FRIENDS,TRUE,1,1,2,2,,,
2_155,CHANDLER,Great! Now we can do laundry all night. All night laundry!,FRIENDS,TRUE,-1,1,4,"7,2",,,
"
",,,,,,,,,,,
2_158,ROSE,We brought dinner.,GOLDENGIRLS,TRUE,1,1,7,7,,,
2_158,SOPHIA,What you get?,GOLDENGIRLS,TRUE,1,1,7,7,,,
2_158,DOROTHY,A bucket of chicked. I hope you like it extra flat and crispy,GOLDENGIRLS,TRUE,0,1,8,7,,,
"
",,,,,,,,,,,
2_160,PERSON,"I am sorry, why did Phoebe and Mike breakup?",FRIENDS,FALSE,-1,-1,4,4,,,
2_160,CHANDLER,"Because his penis was too big. I am sorry, thatﾃ不 the kind of thing I do.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_161,MONICA,Can you give me a closer look so that I can see the price?,FRIENDS,TRUE,1,1,2,2,,,
2_161,CHANDLER,I can see it from right here. It'll cost you one husband.,FRIENDS,TRUE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_162,ROSS,"No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.",FRIENDS,FALSE,-1,-1,1,1,,,
2_162,PERSON,"Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie.",FRIENDS,FALSE,0,0,8,8,,,
2_162,ROSS,"What? Whoa, whoa whoa whoa, what do you mean,",FRIENDS,FALSE,-1,-1,"1,5","1,5",,,
2_162,PERSON,"Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_163,JOEY,"Oh umm, my big scene is coming up. Big scene coming up.",FRIENDS,TRUE,1,1,7,7,,,
2_163,CHANDLER,"If you said, ""Big lima bean, bubbling up."" Would she understand the difference?",FRIENDS,TRUE,1,1,8,8,,,
2_163,MONICA,Rach? What are you doing?,FRIENDS,TRUE,0,0,8,8,,,
2_163,RACHEL,"Oh boy, I just can't watch. It's too scary!",FRIENDS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_166,PERSON,This will be your phone.,FRIENDS,FALSE,0,0,8,8,,,
2_166,JOEY,"That's great. But uh, I'm not really expecting a lot of calls.",FRIENDS,FALSE,0,0,8,8,,,
2_166,PERSON,No you answer it and take pledges.,FRIENDS,FALSE,-1,0,6,8,,,
2_166,JOEY,But I'm the host!,FRIENDS,FALSE,0,0,5,5,,,
"
",,,,,,,,,,,
2_167,MONICA,"I am so sorry, please stop freaking out.",FRIENDS,TRUE,-1,-1,4,4,,,
2_167,CHANDLER,"I am not freaking out, why would I be freaking out? A woman named Hildy called and said we will get married, but that happens everyday",FRIENDS,TRUE,-1,1,3,7,,,
"
",,,,,,,,,,,
2_168,CHANDLER,Are you kidding me? Joey Joey Joey Joey!,FRIENDS,TRUE,-1,-1,1,1,,,
2_168,CHANDLER,Did I wake you?,FRIENDS,TRUE,-1,-1,1,4,,,
"
",,,,,,,,,,,
2_169,CHANDLER,What am I gonna do now?,FRIENDS,TRUE,-1,-1,4,4,,,
2_169,RACHEL,Just pass the tape along.,FRIENDS,TRUE,0,0,8,8,,,
2_169,CHANDLER,"Hes not right for the part, and if I suggest him my bosses are going to think I am an idiot. And thatﾃ不 something they should learn on their own.",FRIENDS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_170,PHOEBE,"Hey you guys, guess what?",FRIENDS,TRUE,1,1,2,2,,,
2_170,CHANDLER,The British are coming?,FRIENDS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_171,MONICA,"Let's try a look .. of far off .. wonderment. Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come. Chandler!",FRIENDS,FALSE,1,1,7,7,,,
2_171,MONICA,What is the matter with your face?!,FRIENDS,FALSE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_172,JOEY,You liked it? You really liked it?,FRIENDS,TRUE,1,1,7,7,,,
2_172,CHANDLER,"Oh-ho-ho, yeah!",FRIENDS,TRUE,-1,1,3,2,,,
2_172,JOEY,Which part exactly?,FRIENDS,TRUE,1,1,7,7,,,
2_172,CHANDLER,The whole thing! Can we go?,FRIENDS,TRUE,-1,1,3,2,,,
"
",,,,,,,,,,,
2_173,MONICA,Do you always have to bring him here?,FRIENDS,FALSE,-1,-1,1,1,,,
2_173,ROSS,I didn't wanna leave him alone. Alright?,FRIENDS,FALSE,-1,-1,4,4,,,
2_173,ROSS,We- we had our first fight this morning.,FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_174,PHOEBE,And there's five hundred extra dollars in my account.,FRIENDS,TRUE,-1,-1,6,6,,,
2_174,CHANDLER,Oh! Satan's minions at work again?,FRIENDS,TRUE,-1,-1,1,4,,,
"
",,,,,,,,,,,
2_176,MONICA,"Yeah, come on, eat, whatever you want. Dr. Roger got beeped again.",FRIENDS,FALSE,-1,-1,"4,6","4,6",,,
2_176,CHANDLER,"Yeah I know, guess who beeped him?",FRIENDS,FALSE,1,1,7,7,,,
2_176,MONICA,What?!,FRIENDS,FALSE,-1,-1,5,5,,,
2_176,CHANDLER,I'm the ruptured spleen.,FRIENDS,FALSE,-1,1,3,7,,,
"
",,,,,,,,,,,
2_177,PHOEBE,Um-hmm. Oh wait! This is Bonnie.,FRIENDS,TRUE,1,1,7,7,,,
2_177,PERSON,Hi!,FRIENDS,TRUE,1,1,7,7,,,
2_177,RACHEL,This is Bonnie?  This is Bonnie?  You're Bonnie?,FRIENDS,TRUE,0,0,5,5,,,
2_177,PERSON,I can show you an ID if you want?,FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_178,CHANDLER,Mmm,FRIENDS,TRUE,0,0,8,8,,,
2_178,ROSS,Mmm,FRIENDS,TRUE,0,0,8,8,,,
2_178,CHANDLER,"This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",FRIENDS,TRUE,-1,1,9,7,,,
"
",,,,,,,,,,,
2_180,RACHEL,Where's Chandler?,FRIENDS,FALSE,0,0,8,8,,,
2_180,PHOEBE,"Oh, he needed some time to grieve.",FRIENDS,FALSE,1,-1,7,4,,,
2_180,CHANDLER,I'm free! I'm free!,FRIENDS,FALSE,1,1,2,2,,,
2_180,PHOEBE,That oughta do it.,FRIENDS,FALSE,-1,1,8,7,,,
"
",,,,,,,,,,,
2_181,RACHEL,Oh but look! That's gonna leave a stain!,FRIENDS,FALSE,-1,-1,4,4,,,
2_181,JOEY,Rach! Hey! It's fine! You're at Joey's!,FRIENDS,FALSE,1,1,7,7,,,
2_181,RACHEL,Really?,FRIENDS,FALSE,-1,-1,4,4,,,
2_181,JOEY,Yeah! Look!,FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_182,DOROTHY,"Whop, it is really coming down.",GOLDENGIRLS,TRUE,1,1,8,8,,,
2_182,ROSE,Whats coming down?,GOLDENGIRLS,TRUE,1,1,5,5,,,
2_182,DOROTHY,The liberarche marquee at Caesar's palace,GOLDENGIRLS,TRUE,-1,0,6,8,,,
"
",,,,,,,,,,,
2_183,CHANDLER,What what?,FRIENDS,TRUE,0,0,8,8,,,
2_183,JOEY,"Hey, shaving?",FRIENDS,TRUE,1,1,7,7,,,
2_183,CHANDLER,"No, rabies.",FRIENDS,TRUE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_186,MONICA,Enhh,FRIENDS,TRUE,-1,1,9,8,,,
2_186,CHANDLER,I've got canned goods.,FRIENDS,TRUE,1,1,7,7,,,
2_186,JOEY,"Hey, you guys! Take a look at this!  Check this baby out, dug me a hole!",FRIENDS,TRUE,1,1,2,2,,,
2_186,CHANDLER,"Excellent hole, Joe.",FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_187,CHANDLER,"And this from cry for help department, are you wearing makeup?",FRIENDS,TRUE,0,0,5,5,,,
2_187,JOEY,"Yes I am, as of today, I am official Joey Tribbiani actor slash model.",FRIENDS,TRUE,1,1,7,7,,,
2_187,CHANDLER,That's so funny because you look more like Joey Tribbiani man slash woman.,FRIENDS,TRUE,-1,1,8,7,,,
"
",,,,,,,,,,,
2_188,RACHEL,I just saw Danny getting on the subway with a girl and he had his arm around her.,FRIENDS,FALSE,-1,-1,4,4,,,
2_188,MONICA,"Oh, honey, I'm sorry.",FRIENDS,FALSE,-1,-1,4,4,,,
2_188,RACHEL,"Well, you should be, this is all your fault! You meddled in our relationship!!",FRIENDS,FALSE,-1,-1,1,1,,,
2_188,MONICA,You had no relationship!!,FRIENDS,FALSE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_189,MONICA,Ahh! Aren't you dressed yet?,FRIENDS,TRUE,-1,-1,1,1,,,
2_189,CHANDLER,Am I naked again?!,FRIENDS,TRUE,1,1,5,5,,,
2_189,MONICA,We're supposed to meet my parents in 15 minutes.,FRIENDS,TRUE,-1,-1,"1,4","1,4",,,
2_189,CHANDLER,"Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",FRIENDS,TRUE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_190,SCOTT,I finally got to admit it to myself. I have got a sarcasm problem.,SARCASMOHOLICS,TRUE,-1,-1,4,4,,,
2_190,MODERATOR,Well scott I am sure we are all really really looking forward to hear your story.,SARCASMOHOLICS,TRUE,0,-1,8,4,,,
"
",,,,,,,,,,,
2_191,CHANDLER,"No, no, you're right, it is a ridiculous name!",FRIENDS,FALSE,-1,-1,6,6,,,
2_191,JOEY,It's not that bad.,FRIENDS,FALSE,-1,-1,6,6,,,
2_191,CHANDLER,"Yes it is! From now on, I have no first name.",FRIENDS,FALSE,-1,-1,6,6,,,
2_191,JOEY,"So, you're just Bing?",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_193,MONICA,"You gotta help me out here, you gotta set me up, you gotta get me back in the game.",FRIENDS,FALSE,0,0,8,8,,,
2_193,RACHEL,"Well, that shouldn't be a problem. I mean I work in fashion and all I meet are eligible straight men.",FRIENDS,FALSE,1,1,7,7,,,
2_193,MONICA,"Pete, can I get you something else?",FRIENDS,FALSE,0,0,8,8,,,
2_193,PERSON,"Yeah, a slice of cheesecake and-and a date if you're given'  'em out.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_194,JOEY,"Hey, I wasn't the only one who looked like an idiot. All right? Remember when Ross tried to say, ""Butternut squash?""",FRIENDS,FALSE,1,1,7,7,,,
2_194,JOEY,"And it came out, ""Squatternut buash?""",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_196,RACHEL,"Oh, I mean she's gonna be at the wedding waiting for him and people will be whispering, ""Oh that poor girl."" Then she'll have to come back here and live all alone.",FRIENDS,FALSE,-1,-1,4,4,,,
2_196,PHOEBE,Oh my God!,FRIENDS,FALSE,-1,-1,4,4,,,
2_196,PHOEBE,What?,FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_197,JOEY,Did you call the cops?,FRIENDS,TRUE,0,0,8,8,,,
2_197,RACHEL,"No, we took her to lunch",FRIENDS,TRUE,1,1,7,7,,,
2_197,CHANDLER,Ah your own brand of vigilante justice.,FRIENDS,TRUE,0,1,8,7,,,
"
",,,,,,,,,,,
2_198,PHOEBE,Was it my work? Were they mad? Was it Jack? Did he yell?!,FRIENDS,FALSE,-1,-1,4,4,,,
2_198,ROSS,"J-j-just relax, nobody yelled. Jack just was calling to make sure that you were feeling better.",FRIENDS,FALSE,1,1,7,7,,,
2_198,PHOEBE,Thank God.,FRIENDS,FALSE,1,1,7,7,,,
2_198,ROSS,"Yeah, she's fired.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_2,PHOEBE,That's a good one. Mine is to pilot a commercial jet.,FRIENDS,TRUE,1,1,7,7,,,
2_2,CHANDLER,"Thatﾃ不 a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths",FRIENDS,TRUE,1,1,7,7,,,
"
",,,,,,,,,,,
2_20,PERSON,You must've had your hands full,FRIENDS,FALSE,1,1,7,7,,,
2_20,CHANDLER,That I did. That I did.,FRIENDS,FALSE,1,1,7,7,,,
2_20,PERSON,So let's talk a little bit about your duties.,FRIENDS,FALSE,0,0,8,8,,,
2_20,CHANDLER,My duties?  All right.,FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_202,JOEY,"Uh, okay, Pheebs?",FRIENDS,FALSE,-1,-1,4,4,,,
2_202,PHOEBE,Yeah?,FRIENDS,FALSE,0,0,8,8,,,
2_202,JOEY,"Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",FRIENDS,FALSE,-1,-1,4,4,,,
2_202,PHOEBE,Yeah?,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_203,ROSS,"That only is not funny, it's physically impossible! Okay? Depending    on the species I'd have to have a six foot long...",FRIENDS,FALSE,-1,-1,1,1,,,
2_203,ROSS,It's not funny!,FRIENDS,FALSE,-1,-1,1,1,,,
"
",,,,,,,,,,,
2_204,RACHEL,What if you could keep the apartment and get the tickets.,FRIENDS,TRUE,0,0,8,8,,,
2_204,JOEY,Done,FRIENDS,TRUE,1,1,2,2,,,
2_204,RACHEL,"Let me finish, talking about a bet, winner takes all",FRIENDS,TRUE,0,0,8,8,,,
2_204,JOEY,We could end up with nothing.,FRIENDS,TRUE,0,0,8,8,,,
2_204,PHOEBE,Or you could end up with everything,FRIENDS,TRUE,0,1,8,7,,,
2_204,JOEY,I like that!,FRIENDS,TRUE,1,1,7,7,,,
2_204,MONICA,So what do you say?,FRIENDS,TRUE,0,0,8,8,,,
2_204,CHANDLER,No,FRIENDS,TRUE,-1,-1,1,1,,,
2_204,MONICA,Just do it!,FRIENDS,TRUE,-1,-1,1,1,,,
2_204,CHANDLER,"Oh Oh, I am convinced!",FRIENDS,TRUE,-1,1,1,7,,,
"
",,,,,,,,,,,
2_205,RACHEL,"Okay, well then how about a handshake? Oh God I'm sorry! Oh God, I'm sorry!",FRIENDS,FALSE,-1,-1,4,4,,,
2_205,RACHEL,"I did not mean to touch that,I mean",FRIENDS,FALSE,-1,-1,4,4,,,
"
",,,,,,,,,,,
2_206,MONICA,"Hey guys, what should I wear to a Nick's game?",FRIENDS,TRUE,0,0,8,8,,,
2_206,CHANDLER,A tshirt that says - I don't belong here.,FRIENDS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_208,JOEY,"It's gonna be worth it. It's a known fact that women love babies, all right? Women love guys who love babies.",FRIENDS,FALSE,1,1,7,7,,,
2_208,JOEY,It's that whole sensitive thing.,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_209,SCOTT,"He doesn't need to be sarcastic. I mean, that was sarcasm wasn't it?",SARCASMOHOLICS,TRUE,0,0,8,8,,,
2_209,MEMBER-GIRL,Really?,SARCASMOHOLICS,TRUE,0,-1,8,1,,,
"
",,,,,,,,,,,
2_210,PERSON,"Well, the biggest news is still you dumping Barry at the altar!",FRIENDS,FALSE,1,1,2,2,,,
2_210,PERSON,Alright. Let's talk reality for a second.,FRIENDS,FALSE,0,0,8,8,,,
2_210,RACHEL,Okay.,FRIENDS,FALSE,0,0,8,8,,,
2_210,PERSON,When are you coming home?,FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_213,MONICA,You owe me 20 bucks.,FRIENDS,FALSE,1,1,7,7,,,
2_213,RACHEL,Thank you. Thank you so much!,FRIENDS,FALSE,1,1,7,7,,,
2_213,MONICA,"Chandler, here you go, got your traditional Thanksgiving feast, you got your tomato soup, your grilled cheese fixin's, and your family size bag of Funyuns.",FRIENDS,FALSE,0,0,8,8,,,
2_213,RACHEL,"Wait, wait, Chandler, this is what you're havin' for Thanksgiving dinner?",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_217,ROSS,"OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment.",FRIENDS,FALSE,0,0,8,8,,,
2_217,RACHEL,OK.,FRIENDS,FALSE,1,1,7,7,,,
2_217,ROSS,"OK. Here goes. For a while now, I've been wanting to, um....",FRIENDS,FALSE,0,0,8,8,,,
2_217,RACHEL,Ohhh!!!!,FRIENDS,FALSE,1,1,2,2,,,
"
",,,,,,,,,,,
2_218,CHANDLER,Have you seen Joey?,FRIENDS,FALSE,-1,-1,1,1,,,
2_218,MONICA,What's the matter?,FRIENDS,FALSE,-1,-1,1,1,,,
2_218,CHANDLER,"Oh, just this!  Y'know what it's my fault really, because the couch is usually where we",FRIENDS,FALSE,-1,-1,1,1,,,
2_218,JOEY,"Hey, does somebody wanna hand me one of those tiles.",FRIENDS,FALSE,0,0,8,8,,,
"
",,,,,,,,,,,
2_221,JOEY,Whoa!,FRIENDS,FALSE,0,0,8,8,,,
2_221,CHANDLER,See Joe that's why your parents told you not to jump on your bed!,FRIENDS,FALSE,-1,-1,"4,1","4,1",,,
"
",,,,,,,,,,,
2_222,ROSE,How would I know if they fog up?,GOLDENGIRLS,TRUE,-1,-1,5,5,,,
2_222,DOROTHY,"The little man who lives in there, who turns the light on and off will tell you.",GOLDENGIRLS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
2_223,ROSS,Hey who is this Casey?,FRIENDS,TRUE,0,0,8,8,,,
2_223,PHOEBE,Oh some guy she met in the movies,FRIENDS,TRUE,0,0,8,8,,,
2_223,ROSS,Oh really? What does he want with her?,FRIENDS,TRUE,0,0,8,8,,,
2_223,CHANDLER,"I guess he wants to do a little dance, you know, make a little love. Well pretty much get down to that.",FRIENDS,TRUE,0,-1,8,4,,,
"
",,,,,,,,,,,
2_225,ROSS,"Really, I, no, I think girls night out is a great idea. Okay, okay, bye",FRIENDS,FALSE,1,1,7,7,,,
2_225,PHOEBE,So what are they doing?,FRIENDS,FALSE,0,0,8,8,,,
2_225,ROSS,"I don't know, something girlie.",FRIENDS,FALSE,1,1,7,7,,,
"
",,,,,,,,,,,
2_226,MONICA,Could guys please try to keep It down? We are trying to start a tournament.,FRIENDS,TRUE,-1,-1,1,1,,,
2_226,CHANDLER,"These people find out that a spelling game is going over there, there will be nobody left at our party.",FRIENDS,TRUE,1,-1,7,4,,,
"
",,,,,,,,,,,
2_227,CHANDLER,"Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered.",FRIENDS,TRUE,1,1,7,7,,,
2_227,CHANDLER,You sure he is going to be able to crack that code?,FRIENDS,TRUE,0,0,8,8,,,
"
",,,,,,,,,,,
